Nome dependencia Administrativa;Codigo Rede;Diretoria de ensino;Categoria;Tipo Escola;Codigo_Escola;Codigo_MEC;Nome_Escola;Codigo_Municipio;Municipio;Bairro;Codigo_Distrito;Distrito;CEP;Complemento;Endereco;Numero;Ddd;Fone1;Fone2;Email;Zona;Creche;Pre;1º Ano Ef;2º Ano Ef;3º Ano Ef;4º Ano Ef;5º Ano Ef;6º Ano Ef;7º Ano Ef;8º Ano Ef;9º Ano Ef;1ª Serie Em;2ª Serie Em;3ª Serie Em;4ª Serie Em;Ns EM;Educ.Prof;Educ.Prof_Ead;Eja 1ª a 4ª Ef;Eja Semi 1ª a 4ª Ef;Eja Ead 1ª a 4ª Ef;Eja 5ª a 8ª Ef;Eja Semi 5ª a 8ª Ef;Eja Ead 5ª a 8ª Ef;Eja Em;Eja Semi Em;Eja Ead Em;Eja Projovem Urbano Ef;Eja FIC Prof Ef;Eja FIC Em;Eja FIC Prof Em;Educ.Especial;Ativ_complementar;AEE;Cl-Creche;Cl-Pre;Cl-1º Ano Ef;Cl-2º Ano Ef;Cl-3º Ano Ef;Cl-4º Ano Ef;Cl-5º Ano Ef;Cl-6º Ano Ef;Cl-7º Ano Ef;Cl-8º Ano Ef;Cl-9º Ano Ef;Cl-1ª Serie Em;Cl-2ª Serie Em;Cl-3ª Serie Em;Cl-4ª Serie Em;Cl-Ns EM;Cl-Educ.Prof;Cl-Educ.Prof_Ead;Cl-Eja 1ª a 4ª Ef;Cl-Eja Semi 1ª a 4ª Ef;Cl-Eja Ead 1ª a 4ª Ef;Cl-Eja 5ª a 8ª Ef;Cl-Eja Semi 5ª a 8ª Ef;Cl-Eja Ead 5ª a 8ª Ef;Cl-Eja Em;Cl-Eja Semi Em;Cl-Eja Ead Em;Cl-Eja Projovem Urbano Ef;Cl-Eja FIC Em;Cl-Eja FIC Prof Ef;Cl-Eja FIC Prof Em;Cl-Educ.Especial;Cl-Ativ_complementar;Cl-AEE
MUNICIPAL;20205;SAO JOSE DOS CAMPOS;1;0;56844;35056844;MARIA DE MELO PROFA EMEF;645;SAO JOSE DOS CAMPOS;PARQUE INDUSTRIAL;1;SAO JOSE DOS CAMPOS;12235741;RUA;INGA ;40;12;39313593;39348030;EMEFMARIAMELO@SJC.SP.GOV.BR;1;0;0;76;70;91;60;90;90;90;90;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;139;11;0;0;3;3;6;3;3;6;5;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;2
MUNICIPAL;20205;SAO JOSE DOS CAMPOS;1;0;85017;35085017;MARIA EZEQUIEL SANT'ANNA PROFA NEI;645;SAO JOSE DOS CAMPOS;JARDIM SATELITE;1;SAO JOSE DOS CAMPOS;12230320;RUA;CASTOR ;180;12;39374618;;EMEIMARIAEZEQUIEL@SJC.SP.GOV.BR;1;44;101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MUNICIPAL;20205;SAO JOSE DOS CAMPOS;1;0;78037;35078037;MARIA JOSE GUIDO BROGLIATO FREIRE PROFA EMEI;645;SAO JOSE DOS CAMPOS;JARDIM COLONIAL;1;SAO JOSE DOS CAMPOS;12234440;PRACA;BERTOLINO CLAUDIO ;56;12;39662351;;EMEIMARIAJOSEGUIDO@SJC.SP.GOV.BR;1;25;255;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MUNICIPAL;20205;SAO JOSE DOS CAMPOS;1;0;56807;35056807;MARIA NAZARETH DE MOURA VERONESE PROFA EMEF;645;SAO JOSE DOS CAMPOS;JARDIM DA GRANJA;1;SAO JOSE DOS CAMPOS;12227510;PRACA;COLUMBA ;45;12;39213424;39424341;EMEFMARIAVERONESE@SJC.SP.GOV.BR;1;0;0;89;60;90;90;60;90;90;90;89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;137;8;0;0;6;4;5;3;2;5;4;5;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;2
MUNICIPAL;20205;SAO JOSE DOS CAMPOS;1;0;62480;35062480;MARIA OFELIA VENEZIANI PEDROSA PROFA EMEF;645;SAO JOSE DOS CAMPOS;JARDIM LIMOEIRO;1;SAO JOSE DOS CAMPOS;12241340;RUA;SERGIO GONZAGA AZEVEDO ;130;12;39330408;39349019;EMEFMARIAOFELIA@SJC.SP.GOV.BR;1;0;0;61;46;31;30;57;48;26;44;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;185;9;0;0;3;3;2;2;4;2;3;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;2
MUNICIPAL;20205;SAO JOSE DOS CAMPOS;1;0;271457;35271457;MARIANA TEIXEIRA CORNELIO PROFA EMEF;645;SAO JOSE DOS CAMPOS;JARDIM TELESPARK;1;SAO JOSE DOS CAMPOS;12212700;RUA;BENEDITO PEREIRA LIMA ;200;12;39133600;39133601;EMEFMARIANATEIXEIRA@SJC.SP.GOV.BR;1;0;0;128;95;100;96;97;119;90;118;116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;170;8;0;0;4;3;4;5;5;5;3;6;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;2
MUNICIPAL;20205;SAO JOSE DOS CAMPOS;1;0;90104;35090104;MARIANITA DE OLIVEIRA PEREIRA SANTOS PROFA NEI;645;SAO JOSE DOS CAMPOS;BOSQUE DOS EUCALIPTOS;1;SAO JOSE DOS CAMPOS;12233290;RUA;VICOSA ;5;12;39361002;;EMEIMARIANITADEOLIVEIRA@SJC.SP.GOV.BR;1;75;194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MUNICIPAL;20205;SAO JOSE DOS CAMPOS;1;0;86009;35086009;MARILDA APARECIDA MONTEMOR PROFA EMEI;645;SAO JOSE DOS CAMPOS;JARDIM ORIENTE;1;SAO JOSE DOS CAMPOS;12236231;PRACA;VICTOR HUGO ;SN;12;39341602;39393268;EMEIMARILDAMONTEMOR@SJC.SP.GOV.BR;1;230;257;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;11;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
MUNICIPAL;20205;SAO JOSE DOS CAMPOS;1;0;225186;35225186;MARILDA FERREIRA DE BRITO BARROS PEREIRA IMI;645;SAO JOSE DOS CAMPOS;JARDIM VALPARAIBA;1;SAO JOSE DOS CAMPOS;12221371;PRACA;MUSICOS ;140;12;39120298;39298083;IMIMARILDAFERREIRA@SJC.SP.GOV.BR;1;99;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MUNICIPAL;20205;SAO JOSE DOS CAMPOS;1;0;87497;35087497;MARIO CAMPANER PROF EMEI;645;SAO JOSE DOS CAMPOS;JARDIM DAS INDUSTRIAS;1;SAO JOSE DOS CAMPOS;12241100;PRACA;FLAMBOYANT ;131;12;39315785;;EMEIMARIOCAMPANER@SJC.SP.GOV.BR;1;96;302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MUNICIPAL;20205;SAO JOSE DOS CAMPOS;1;0;225174;35225174;MAROCA VENEZIANI IMI;645;SAO JOSE DOS CAMPOS;ALTO DA PONTE;1;SAO JOSE DOS CAMPOS;12212500;RUA;RUA ALZIRO LEBRAO;SN;12;39229937;;IMIMAROCAVENEZIANI@SJC.SP.GOV.BR;1;160;117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MUNICIPAL;20205;SAO JOSE DOS CAMPOS;1;0;658819;35658819;MARQUES DE RABICO NUCLEO DE EDUCACAO INFANTIL;466;MONTEIRO LOBATO;CENTRO;1;MONTEIRO LOBATO;12250000;BAIRRO TAGUARI - KM 114;RODOVIA SP-50 ;SN;12;39480314;39791268;NARIZINHOARREBITADO@HOTMAIL.COM;2;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MUNICIPAL;20205;SAO JOSE DOS CAMPOS;1;0;463814;35463814;MARTHA ABIB CASTANHO PROFESSORA EMEF;645;SAO JOSE DOS CAMPOS;JARDIM SATELITE;1;SAO JOSE DOS CAMPOS;12230021;RUA;LEBLON ;60;12;39333008;39336355;EMEFMARTHAABIB@SJC.SP.GOV.BRF;1;0;0;60;60;59;60;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;231;5;0;0;2;4;2;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;2
MUNICIPAL;20205;SAO JOSE DOS CAMPOS;1;0;56832;35056832;MERCEDES CARNEVALLI KLEIN PROFA EMEF;645;SAO JOSE DOS CAMPOS;JARDIM SATELITE;1;SAO JOSE DOS CAMPOS;12230810;RUA;ITAPOA ;350;12;39311404;39349082;EMEFMERCEDESCARNEVALLI@SJC.SP.GOV.BR;1;0;0;90;93;90;91;95;137;120;120;93;0;0;0;0;0;0;0;34;0;0;145;0;0;0;0;0;0;0;0;0;0;88;17;0;0;6;5;3;4;3;7;8;6;6;0;0;0;0;0;0;0;2;0;0;5;0;0;0;0;0;0;0;0;0;0;11;2
MUNICIPAL;20205;SAO JOSE DOS CAMPOS;1;0;281700;35281700;MERCEDES RACHID EDWARDS EMEF;645;SAO JOSE DOS CAMPOS;SAO FRANCISCO XAVIER;3;SAO FRANCISCO XAVIER;12249000;PRACA;ESTRADA MUNICIPAL VEREADOR PEDRO DAVID;19251;12;39261634;39261874;EMEFMERCEDESRACHID@SJC.SP.GOV.BR;1;0;0;37;45;55;46;70;75;79;51;66;0;0;0;0;0;0;0;0;0;0;33;0;0;0;0;0;0;0;0;0;0;242;9;0;0;4;2;2;3;2;4;4;4;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;14;2
MUNICIPAL;20205;SAO JOSE DOS CAMPOS;1;0;92241;35092241;MOACYR BENEDICTO DE SOUZA PROF EMEF;645;SAO JOSE DOS CAMPOS;CAMPO DOS ALEMAES;1;SAO JOSE DOS CAMPOS;12239420;RUA;MARIA MARTINS OTTOBONI ;100;12;39661000;39661829;EMEFMOACYRBENEDICTO@SJC.SP.GOV.BR;1;0;0;92;90;90;96;90;89;91;120;89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;397;12;0;0;6;4;5;5;4;3;3;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;2
MUNICIPAL;20205;SAO JOSE DOS CAMPOS;1;0;78049;35078049;NEI PROFESSORA MARIA APARECIDA SAVASTANO SANCHEZ;645;SAO JOSE DOS CAMPOS;CENTRO;1;SAO JOSE DOS CAMPOS;12249000;PRACA;RUA TREZE DE MAIO;SN;12;39261665;;NEISAOFRANCISCOXAVIER@SJC.SP.GOV.BR;1;34;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MUNICIPAL;20205;SAO JOSE DOS CAMPOS;1;0;281694;35281694;NORMA DE CONTI SIMAO PROFA EMEF;645;SAO JOSE DOS CAMPOS;CAMPO DOS ALEMAES;1;SAO JOSE DOS CAMPOS;12239260;RUA;JOAO ADAO ;349;12;39371818;39372828;EMEFNORMACONTI@SJC.SP.GOV.BR;1;0;0;128;97;128;95;98;123;120;90;120;0;0;0;0;0;0;0;34;0;0;98;0;0;0;0;0;0;0;0;0;0;157;22;0;0;6;5;7;6;4;7;7;4;7;0;0;0;0;0;0;0;2;0;0;5;0;0;0;0;0;0;0;0;0;0;12;2
MUNICIPAL;20205;SAO JOSE DOS CAMPOS;1;0;90177;35090177;NORMA LUCIA RODRIGUES DE ALMEIDA PROFA EMEI;645;SAO JOSE DOS CAMPOS;JARDIM DAS FLORES;2;EUGENIO DE MELO;12247650;RUA;FLOR DE LIS ;133;12;39052099;;EMEINORMALUCIA@SJC.SP.GOV.BR;1;64;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MUNICIPAL;20205;SAO JOSE DOS CAMPOS;1;0;224819;35224819;NÚCLEO DE EDUCAÇÃO INFANTIL NARIZINHO ARREBITADO ;466;MONTEIRO LOBATO;CENTRO;1;MONTEIRO LOBATO;12250000;PRACA;RUA HUMBERTO CAPELLI;191;12;39791268;;NARIZINHOARREBITADO@HOTMAIL.COM;1;30;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MUNICIPAL;20205;SAO JOSE DOS CAMPOS;1;0;90098;35090098;NÚCLEO DE EDUCAÇÃO INFANTIL PROFA SILVIA HELENA DE SOUSA ;645;SAO JOSE DOS CAMPOS;SANTANA;1;SAO JOSE DOS CAMPOS;12211330;RUA;JOAO JOSE DO NASCIMENTO ;77;12;39235204;;NEIVILACESAR@SJC.SP.GOV.BR;1;34;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MUNICIPAL;20205;SAO JOSE DOS CAMPOS;1;0;87476;35087476;OLGA FRANCO CUSTODIO PROFA NEI;645;SAO JOSE DOS CAMPOS;JARDIM MOTORAMA;1;SAO JOSE DOS CAMPOS;12224000;AVENIDA;ROSAS ;232;12;39296823;;EMEIOLGAFRANCO@SJC.SP.GOV.BR;1;171;355;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;9;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
MUNICIPAL;20205;SAO JOSE DOS CAMPOS;1;0;231101;35231101;OLIVIA DOS SANTOS FEIERABEND EMEF;466;MONTEIRO LOBATO;BAIRRO DO TAQUARI;1;MONTEIRO LOBATO;12250000;PRACA;ESTRADA SP 50 KM 114;SN;12;39480314;39481288;ESCOLAFUNDAMENTAL@MONTEIROLOBATO.SP.GOV.BR;2;0;0;13;19;16;25;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MUNICIPAL;20205;SAO JOSE DOS CAMPOS;1;0;564624;35564624;OSWALDO COPPIO NEI;645;SAO JOSE DOS CAMPOS;JARDIM SAO JOSE II;1;SAO JOSE DOS CAMPOS;12248674;RUA;FREDIANO BIANCHI FILHO ;151;12;39291267;;NEIDOROTIDASILVA@SJC.SP.GOV.BR;1;14;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MUNICIPAL;20205;SAO JOSE DOS CAMPOS;1;0;56789;35056789;OTACILIA MADUREIRA DE MOURA PROFA EMEF;645;SAO JOSE DOS CAMPOS;VILA NAIR;1;SAO JOSE DOS CAMPOS;12231270;PRACA;QUIRIRIM ;101;12;39215655;39424780;EMEFOTACILIAMOURA@SJC.SP.GOV.BR;1;0;0;60;60;61;60;61;60;63;87;89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;273;10;0;0;3;3;3;3;2;3;3;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;2
MUNICIPAL;20205;SAO JOSE DOS CAMPOS;1;0;56777;35056777;PALMYRA SANT'ANNA PROFA EMEF;645;SAO JOSE DOS CAMPOS;VILA INDUSTRIAL;1;SAO JOSE DOS CAMPOS;12220000;AVENIDA;JUSCELINO KUBITSCHEK PRESIDENTE;6907;12;39125510;39292089;EMEFPALMYRASANTANNA@SJC.SP.GOV.BR;1;0;0;61;61;65;90;90;91;90;89;90;0;0;0;0;0;0;0;33;0;0;190;0;0;0;0;0;0;0;0;0;0;117;6;0;0;2;3;3;5;4;4;5;3;5;0;0;0;0;0;0;0;1;0;0;10;0;0;0;0;0;0;0;0;0;0;12;2
MUNICIPAL;20205;SAO JOSE DOS CAMPOS;1;0;62492;35062492;PEDRO DE ALCANTARA DOM EMEF;645;SAO JOSE DOS CAMPOS;CONJUNTO RESIDENCIAL DOM PEDRO I;1;SAO JOSE DOS CAMPOS;12232750;AVENIDA;ADILSON JOSE DA CRUZ ;7581;12;39661244;39661964;EMEFDOMPEDRO@SJC.SP.GOV.BR;1;0;0;80;68;80;63;69;87;68;66;89;0;0;0;0;0;0;0;59;0;0;135;0;0;0;0;0;0;0;0;0;0;319;16;0;0;5;5;4;6;6;6;6;5;4;0;0;0;0;0;0;0;3;0;0;6;0;0;0;0;0;0;0;0;0;0;27;2
MUNICIPAL;20205;SAO JOSE DOS CAMPOS;1;0;225551;35225551;PEDRO DE ALCANTARA DOM IMI;645;SAO JOSE DOS CAMPOS;CONJ HAB PAPA JOAO PAULO II;1;SAO JOSE DOS CAMPOS;12232427;RUA;RUA JOSE BENEDITO CASTILHO;SN;12;39662525;;IMIDOMPEDRO@SJC.SP.GOV.BR;1;115;76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MUNICIPAL;20205;SAO JOSE DOS CAMPOS;1;0;69097;35069097;POSSIDONIO JOSE DE FREITAS EMEF;645;SAO JOSE DOS CAMPOS;CONJUNTO RESIDENCIAL GALO BRANCO;1;SAO JOSE DOS CAMPOS;12247530;RUA;FELICIO JABBUR NASSER ;935;12;39051911;39053030;EMEFPOSSIDONIOFREITAS@SJC.SP.GOV.BR;1;0;0;89;60;90;60;60;90;89;87;87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;125;14;0;0;6;2;6;2;4;6;5;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;2
MUNICIPAL;20205;SAO JOSE DOS CAMPOS;1;0;463826;35463826;POSSIDONIO SALLES PROFESSOR EMEF;645;SAO JOSE DOS CAMPOS;JARDIM AMERICANO;1;SAO JOSE DOS CAMPOS;12225070;RUA;BENEDITO ERAS ;SN;12;39027392;;EMEFPOSSIDONIOSALLES@SJC.SP.GOV.BR;1;0;0;60;62;60;59;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77;0;0;0;4;2;3;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0
MUNICIPAL;20205;SAO JOSE DOS CAMPOS;1;0;74937;35074937;POUSADA DO VALE IMI;645;SAO JOSE DOS CAMPOS;CHACARAS POUSADA DO VALE;1;SAO JOSE DOS CAMPOS;12226740;RUA;CEREJEIRA ;SN;12;39293168;;IMIPOUSADADOVALE@SJC.SP.GOV.BR;1;115;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MUNICIPAL;20205;SAO JOSE DOS CAMPOS;1;0;96660;35096660;PROFESSORA SONIA MARA RAMOS NUCLEO DE EDUCACAO INFANTIL;645;SAO JOSE DOS CAMPOS;VILA SAO PEDRO;1;SAO JOSE DOS CAMPOS;12216390;PRACA;PARAIBA ;119;12;39229689;;NEIVILASAOPEDRO@SJC.SP.GOV.BR;1;54;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MUNICIPAL;20205;SAO JOSE DOS CAMPOS;1;0;470764;35470764;REINO DAS AGUAS CLARAS NUCLEO DE EDUCACAO INFANTIL;466;MONTEIRO LOBATO;CENTRO;1;MONTEIRO LOBATO;12250000;PRACA;RUA BERNARDINO DE CAMPOS;160;12;39791583;;SILVANAMOURA2016@OUTLOOK.COM;1;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MUNICIPAL;20205;SAO JOSE DOS CAMPOS;1;0;78013;35078013;RIO COMPRIDO NEI;645;SAO JOSE DOS CAMPOS;RIO COMPRIDO;1;SAO JOSE DOS CAMPOS;12224730;RUA;RUA SAO FRANCISCO;181;12;39393224;;NEIRIOCOMPRIDO@SJC.SP.GOV.BR;1;41;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MUNICIPAL;20205;SAO JOSE DOS CAMPOS;1;0;84621;35084621;ROSA TOMITA PROFA EMEF;645;SAO JOSE DOS CAMPOS;JARDIM SAO JOSE II;1;SAO JOSE DOS CAMPOS;12248678;RUA;AYRTON SENNA DA SILVA ;90;12;32292995;39120390;EMEFROSATOMITA@SJC.SP.GOV.BR;1;0;0;86;65;76;64;64;61;55;55;70;0;0;0;0;0;0;0;26;0;0;78;0;0;0;0;0;0;0;0;0;0;411;10;0;0;3;5;3;3;4;4;4;5;5;0;0;0;0;0;0;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;26;2
MUNICIPAL;20205;SAO JOSE DOS CAMPOS;1;0;4390;35004390;ROSANA SCARPEL DA SILVA PROFA EMEI;645;SAO JOSE DOS CAMPOS;CAMPO DOS ALEMAES;1;SAO JOSE DOS CAMPOS;12239290;;JOAO DE OLIVEIRA E SILVA;S/N;12;39661275;;PLANEJAMENTOESCOLAR@SJC.SP.GOV.BR;1;217;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MUNICIPAL;20205;SAO JOSE DOS CAMPOS;1;0;271299;35271299;RUTH NUNES DA TRINDADE PROFA EMEF;645;SAO JOSE DOS CAMPOS;JARDIM TORRAO DE OURO;1;SAO JOSE DOS CAMPOS;12229010;RUA;WALDEMAR TEIXEIRA ;900;12;39441030;39441670;EMEFRUTHNUNES@SJC.SP.GOV.BR;1;0;0;159;163;170;156;173;171;126;142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;164;16;0;0;6;9;8;8;8;8;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;2
MUNICIPAL;20205;SAO JOSE DOS CAMPOS;1;0;94584;35094584;SANDRA REGINA DE ALMEIDA PAULO PROFA EMEI;645;SAO JOSE DOS CAMPOS;JARDIM AMERICANO;1;SAO JOSE DOS CAMPOS;12225050;PRACA;JOSE CARLOS PACE ;220;12;39296773;;EMEISANDRAREGINA@SJC.SP.GOV.BR;1;43;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MUNICIPAL;20205;SAO JOSE DOS CAMPOS;1;0;56819;35056819;SEBASTIANA COBRA PROFA EMEF;645;SAO JOSE DOS CAMPOS;JARDIM DAS INDUSTRIAS;1;SAO JOSE DOS CAMPOS;12240150;RUA;RUA DOS AMORES-PERFEITOS;95;12;39311814;39345393;EMEFSEBASTIANACOBRA@SJC.SP.GOV.BR;1;0;0;90;92;92;90;91;90;90;120;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;108;20;0;0;4;5;3;5;3;6;6;8;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;2
MUNICIPAL;20205;SAO JOSE DOS CAMPOS;1;0;281682;35281682;SILVANA MARIA RIBEIRO DE ALMEIDA PROFA EMEF;645;SAO JOSE DOS CAMPOS;JARDIM DAS CEREJEIRAS;1;SAO JOSE DOS CAMPOS;12225570;RUA;QUATRO DE MARCO ;10;12;39075772;39077494;EMEFSILVANAMARIA@SJC.SP.GOV.BR;1;0;0;96;96;101;96;97;92;92;91;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;123;20;0;0;4;6;6;4;5;5;6;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2
